-125.747,-145.3471,5.6548,103.0281,-144.5545,-96.0714,55.9651,-29.562,-51.6204,1
-137.8045,-125.9409,-12.8193,90.2553,-102.2311,-122.8085,68.215,-3.5546,-61.0291,1
-137.1694,-94.7878,-50.472,117.3492,-103.0338,-125.8404,-14.2191,8.9068,-49.9946,1
-140.085,-35.2981,-141.3475,43.8793,-99.7989,-132.4637,7.8326,-51.4764,-59.2161,1
35.6516,-202.0676,-123.6684,193.1155,-75.8339,-134.1838,36.965,-24.0261,-46.9156,1
60.9985,-331.4598,-29.4138,103.045,-109.3166,-156.1334,27.6832,-22.9528,-54.6833,1
76.9727,-249.3957,-106.7996,58.2672,-114.9784,-107.6103,27.9606,-17.7674,-51.4187,1
24.2599,-321.705,-105.2633,82.352,-105.2193,-147.249,31.603,-18.5805,-58.9865,1
118.2868,-260.7644,-91.3234,-25.7761,-165.0318,-120.4454,24.1649,-13.2489,-54.158,1
27.4722,-84.86,-312.0854,94.3412,-146.3573,-113.5192,41.5438,-8.9107,-56.7229,1
32.3994,-256.9055,-144.1815,94.6461,-96.942,-107.4491,32.3275,-19.1778,-46.1915,1
66.575,-226.5271,-103.2203,120.7853,-115.7031,-152.3773,32.3988,-18.846,-62.0873,1
-64.9896,-105.5837,25.3856,-18.3298,-29.7138,61.0198,16.5716,15.2538,-14.3561,0
119.785,-72.6679,-81.7791,16.5565,-21.5468,50.6535,0.70845,14.8463,-25.0042,0
14.6041,-105.3643,-74.2529,21.1861,27.5625,50.829,21.0744,6.8339,-25.1344,0
75.2027,-103.8576,7.4404,10.4328,-37.8382,23.6142,17.8347,7.5733,-31.6078,0
146.971,-124.2771,-21.7377,18.4145,21.8809,33.8809,8.3638,0.42718,-26.4517,0
155.6497,-56.8735,-8.9843,-6.318,16.8894,33.3965,14.7005,7.1842,-30.5859,0
30.9961,-77.8633,-90.6744,26.948,-27.6217,28.3728,16.7338,-2.0581,-21.3042,0
118.1954,-61.7133,-36.399,77.7987,-13.0878,35.8245,12.3354,20.0103,-29.003,0
162.5936,-100.4442,-35.5792,-10.3491,5.7012,32.6211,29.8167,-8.8855,-14.8454,0
109.6053,-61.5741,-64.8772,15.0403,-6.0172,39.4304,1.9268,-3.1231,-15.2485,0
11.1507,-17.1261,-101.0286,21.7212,-9.5595,51.0264,7.7611,-1.1266,-29.6599,0
203.5223,11.8745,-67.9065,-11.2503,-10.7409,33.5166,13.9282,15.0238,-14.5037,0
-39.7682,167.7348,29.0148,199.4927,-36.0994,33.3938,-8.2567,-22.9468,-6.4242,0
55.7044,191.4003,96.3768,159.2583,-32.725,44.7076,-4.9209,-0.011998,-3.1841,0
-150.1937,8.9297,57.9792,204.5835,-28.9531,45.1394,6.1068,-3.5813,-11.3576,0
20.1665,27.9325,154.8608,172.5291,-61.2333,43.8258,-2.5663,-12.6947,-7.5085,0
-103.4885,40.3363,133.8198,172.7426,-69.5986,37.9834,-0.33113,-11.4759,-5.4492,0
67.4439,-51.9372,75.4426,209.5383,-66.3678,25.0834,-3.0996,-9.2947,-5.0293,0
-63.2088,-31.8162,115.3929,159.1026,-49.6561,15.7831,-18.0968,-9.7269,-5.99,0
-78.0215,102.1318,105.492,169.8174,-82.3137,27.783,8.2428,-10.1836,-6.573,0
-129.7373,46.9109,62.0379,185.001,-93.0308,37.4139,-22.4384,-6.9949,-5.8331,0
-56.228,55.5271,66.2962,135.5937,-65.2113,21.4714,-1.529,-9.5791,-7.0595,0
97.1359,-57.5123,60.4429,165.564,-56.9285,57.947,-9.2301,-11.5782,-6.5593,0
-34.2331,44.1958,69.2762,141.7817,-66.9278,36.3412,-2.1059,-10.4119,-6.9983,0
25.1008,94.4387,3.8629,167.9719,-94.1823,23.7132,1.7736,-6.8482,-7.7517,0
104.3701,4.7559,-76.7516,-51.4123,66.1274,-35.2081,-50.2518,24.4761,-22.9737,0
107.7486,-10.2136,-80.3294,-87.9673,72.0927,-75.2012,-12.3833,27.1808,-29.7345,0
112.0592,-16.23,-113.3837,-57.5821,41.3109,-56.1526,-47.0036,10.8208,-23.0552,0
126.2172,51.6056,-66.6004,-48.4493,36.4369,-50.0278,-21.2799,7.3586,-38.4639,0
-85.4942,-0.83937,-30.1912,2.4943,0.56244,-57.4192,-30.3501,26.8435,-38.2824,0
143.1432,-18.0352,-145.8518,-38.0318,43.8105,-89.9961,-36.1825,35.4516,-36.7672,0
168.084,43.8245,-95.1445,-66.01,-10.7515,-67.053,-11.1549,21.887,-26.2889,0
142.7361,-19.1555,-55.4473,-26.0663,23.2108,-52.9173,-16.8606,31.1384,-16.1494,0
94.953,-68.1544,-124.6694,-19.9622,28.2815,-48.0388,-40.9979,22.2315,-58.2935,0
36.2728,-30.1624,-43.8119,-57.1917,25.0129,-70.643,-31.0921,23.0505,-25.9656,0
81.9112,-19.0291,-32.3768,-29.8804,32.4423,-99.6184,-43.0911,44.6873,-32.8264,0
78.7839,-39.933,-87.6241,-0.057655,22.8378,-39.41,-31.4986,26.9991,-13.4899,0
38.1692,44.3047,-24.659,-22.3457,-28.5192,-16.5038,-3.8941,-17.9462,-4.2867,0
-31.8217,-29.4411,9.8831,-2.4924,-18.334,-28.8173,5.5927,-12.0529,-7.8694,0
-58.9624,14.5738,-15.4807,10.5837,-9.274,6.0589,9.3404,-4.9792,-5.2557,0
4.3754,3.1969,33.6538,-0.91445,13.8258,-0.50425,-6.8831,-10.4613,-2.1509,0
-43.8682,25.2048,-18.0416,13.5507,-14.0838,7.3709,5.0404,-5.2722,-5.3952,0
35.6416,-39.859,76.1464,18.7537,4.042,-4.8153,-7.4808,-4.4209,-1.8536,0
-114.8903,73.0269,-50.2193,26.3357,3.6614,0.81529,-9.5222,-11.5606,1.5607,0
-133.4966,27.0169,42.248,-42.8084,6.3869,11.1553,-3.245,-13.488,-11.2505,0
-64.377,86.293,-1.7249,-12.2706,6.0081,12.1498,10.6002,-6.6464,-3.4475,0
-58.2221,17.4189,-7.2436,8.5036,26.5504,-3.9037,8.6705,-8.7373,2.3907,0
-184.0896,10.4393,13.7417,-5.5662,20.7138,-2.7208,-3.9258,-12.8648,-2.5494,0
-113.6106,-68.194,-7.8519,28.3663,-19.6857,-1.8245,9.1089,-2.9911,-7.5495,0
30.334,-54.1381,0.69515,12.0633,19.9319,-4.2431,-25.2109,5.6023,0.61513,0
55.7157,-50.3165,-18.228,36.162,36.7638,-20.7679,-13.0072,2.1797,4.0058,0
97.5431,-76.3739,-44.2168,6.7291,31.2969,-1.364,-18.3166,4.7424,5.1618,0
81.8426,-109.7619,-22.5179,26.0961,68.0041,-15.6087,-12.0175,0.58856,3.1069,0
88.4429,-105.3438,-28.0007,6.5722,43.2696,-1.6179,-19.6754,4.2266,3.4542,0
93.7156,-129.054,-59.5977,16.2033,65.5313,-6.5881,-21.566,0.84467,1.7175,0
120.2442,-78.5653,-7.0063,22.906,44.6278,-15.3853,-9.3068,3.8795,7.5264,0
30.8137,-63.9545,-25.0574,-23.2422,44.0535,-35.6451,-22.2669,-1.9733,8.7922,0
151.9047,-76.1239,-84.4199,-12.3354,47.4176,-28.988,-12.1229,11.5094,-2.7721,0
144.7886,-139.5211,13.6827,26.9332,14.6272,-39.1575,-12.2598,2.2396,0.92231,0
120.547,-146.6801,-31.5281,-16.1789,30.7778,-19.5314,-14.982,-6.4938,-0.33994,0
62.7631,-135.8689,-89.5089,17.9396,23.0285,-4.1888,-10.2795,-2.2119,1.9539,0
129.0621,-138.089,-25.1993,29.7976,38.7522,-16.927,-30.3428,-1.2013,-1.5654,0
-50.5221,-130.2919,105.5692,-95.9017,33.5736,-2.1348,-51.3095,23.9344,29.7858,0
-39.7024,-189.9934,4.381,-29.8336,85.5789,-16.172,-45.4608,35.429,34.7051,0
-103.2256,-57.2545,31.9488,5.6561,53.9295,-34.4665,-45.8857,32.1489,30.678,0
25.8267,-184.9326,27.6551,-16.1273,82.5261,-9.4285,-47.7038,32.0259,43.186,0
-110.4862,-70.3043,110.5229,-6.3932,90.7315,-36.316,-49.6807,9.6729,56.0503,0
-28.1971,-182.1188,48.571,-76.291,72.6089,-25.2969,-43.1296,33.1889,48.9373,0
-138.4568,-124.6575,79.6715,10.1984,86.6916,-70.4383,-25.064,52.1591,24.9471,0
-147.1278,-87.3118,165.7801,-15.3661,86.8314,-39.8149,-41.6374,16.2486,38.2085,0
11.2441,-173.4829,64.7148,28.7962,77.9889,-34.7319,-37.8633,11.3661,50.6217,0
-75.6302,-23.1349,94.018,-3.4273,78.0591,22.8818,-44.8406,60.688,49.958,0
170.2558,-73.767,117.1759,55.4274,79.3593,17.7899,-71.3032,19.1673,29.2827,0
65.5623,-190.6037,93.7452,3.3732,39.4162,-24.06,-16.7153,33.4335,50.7492,0
-67.6143,-152.6318,67.6386,34.3665,82.5052,-37.7916,-50.4746,37.5237,41.6927,0
-137.1512,29.2822,104.8287,-14.1854,10.0413,-16.9879,1.2685,8.13,7.2976,0
-19.5127,129.3083,13.2636,-43.9851,-1.6927,-21.0582,0.97829,5.7005,8.2771,0
43.6568,44.6637,45.8406,-31.1129,-1.5401,-37.922,15.8272,9.9929,2.6332,0
-87.5885,72.2,55.21,-54.7061,-3.8509,-21.6987,-9.0472,10.3411,-0.20382,0
51.4266,69.5678,61.7059,-45.255,-36.9822,-7.278,1.8452,6.0325,4.3995,0
48.9735,75.0409,50.0366,-67.147,22.1414,-8.8441,2.3064,10.5821,4.5222,0
43.5605,155.5006,78.8289,8.2391,21.1942,-9.4975,2.5295,9.5997,3.1881,0
3.8926,123.2988,133.7368,-50.045,-16.3222,-13.8009,5.1262,11.2555,4.4037,0
